kind	lisp_name	c_name	source.path	source.line	arity.min	arity.max	arity.raw_min	arity.raw_max	opcode
subr	frame-parent	Fframe_parent	src/frame.c	1670	0	1	0	1	-
subr	frame-pointer-visible-p	Fframe_pointer_visible_p	src/frame.c	6026	0	1	0	1	-
subr	frame-position	Fframe_position	src/frame.c	3859	0	1	0	1	-
subr	frame-right-divider-width	Fright_divider_width	src/frame.c	3746	0	1	0	1	-
subr	frame-root-window	Fframe_root_window	src/window.c	348	0	1	0	1	-
subr	frame-scale-factor	Fframe_scale_factor	src/frame.c	3939	0	1	0	1	-
subr	frame-scroll-bar-height	Fscroll_bar_height	src/frame.c	3711	0	1	0	1	-
subr	frame-scroll-bar-width	Fscroll_bar_width	src/frame.c	3704	0	1	0	1	-
subr	frame-selected-window	Fframe_selected_window	src/window.c	414	0	1	0	1	-
subr	frame-terminal	Fframe_terminal	src/terminal.c	406	0	1	0	1	-
subr	frame-text-cols	Fframe_text_cols	src/frame.c	3662	0	1	0	1	-
subr	frame-text-height	Fframe_text_height	src/frame.c	3697	0	1	0	1	-
subr	frame-text-lines	Fframe_text_lines	src/frame.c	3669	0	1	0	1	-
subr	frame-text-width	Fframe_text_width	src/frame.c	3690	0	1	0	1	-
subr	frame-total-cols	Fframe_total_cols	src/frame.c	3676	0	1	0	1	-
subr	frame-total-lines	Fframe_total_lines	src/frame.c	3683	0	1	0	1	-
subr	frame-visible-p	Fframe_visible_p	src/frame.c	2930	1	1	1	1	-
subr	frame-window-state-change	Fframe_window_state_change	src/frame.c	3906	0	1	0	1	-
subr	framep	Fframep	src/frame.c	221	1	1	1	1	-
subr	frexp	Ffrexp	src/floatfns.c	182	1	1	1	1	-
subr	fround	Ffround	src/floatfns.c	606	1	1	1	1	-
subr	fset	Ffset	src/data.c	956	2	2	2	2	-
subr	fset-local	Ffset_local	src/data.c	931	2	2	2	2	-
subr	ftruncate	Fftruncate	src/floatfns.c	616	1	1	1	1	-
subr	func-arity	Ffunc_arity	src/eval.c	3013	1	1	1	1	-
subr	funcall	Ffuncall	src/eval.c	2759	1		1	MANY	-
subr	funcall-interactively	Ffuncall_interactively	src/callint.c	241	1		1	MANY	-
subr	funcall-with-delayed-message	Ffuncall_with_delayed_message	src/eval.c	1058	3	3	3	3	-
subr	function-equal	Ffunction_equal	src/profiler.c	666	2	2	2	2	-
subr	functionp	Ffunctionp	src/eval.c	2683	1	1	1	1	-
subr	gap-position	Fgap_position	src/editfns.c	941	0	0	0	0	-
subr	gap-size	Fgap_size	src/editfns.c	951	0	0	0	0	-
subr	garbage-collect	Fgarbage_collect	src/alloc.c	3912	0	0	0	0	-
subr	garbage-collect-maybe	Fgarbage_collect_maybe	src/alloc.c	3960	1	1	1	1	-
subr	gc-counts	Fgc_counts	src/alloc.c	3921	0	0	0	0	-
subr	generate-new-buffer-name	Fgenerate_new_buffer_name	src/buffer.c	1511	1	2	1	2	-
subr	get	Fget	src/fns.c	2618	2	2	2	2	-
subr	get-buffer	Fget_buffer	src/buffer.c	444	1	1	1	1	-
subr	get-buffer-create	Fget_buffer_create	src/buffer.c	533	1	2	1	2	-
subr	get-buffer-process	Fget_buffer_process	src/process.c	7196	1	1	1	1	-
subr	get-buffer-window	Fget_buffer_window	src/window.c	3227	0	2	0	2	-
subr	get-byte	Fget_byte	src/character.c	894	0	2	0	2	-
subr	get-char-property	Fget_char_property	src/textprop.c	683	2	3	2	3	-
subr	get-char-property-and-overlay	Fget_char_property_and_overlay	src/textprop.c	697	2	3	2	3	-
subr	get-display-property	Fget_display_property	src/xdisp.c	4698	2	4	2	4	-
subr	get-file-buffer	Fget_file_buffer	src/buffer.c	458	1	1	1	1	-
subr	get-internal-run-time	Fget_internal_run_time	src/sysdep.c	4224	0	0	0	0	-
subr	get-load-suffixes	Fget_load_suffixes	src/lread.c	1082	0	0	0	0	-
subr	get-pos-property	Fget_pos_property	src/editfns.c	299	2	3	2	3	-
subr	get-process	Fget_process	src/process.c	817	1	1	1	1	-
subr	get-text-property	Fget_text_property	src/textprop.c	595	2	3	2	3	-
subr	get-truename-buffer	Fget_truename_buffer	src/buffer.c	489	1	1	1	1	-
subr	get-unicode-property-internal	Fget_unicode_property_internal	src/chartab.c	1317	2	2	2	2	-
subr	get-unused-category	Fget_unused_category	src/category.c	138	0	1	0	1	-
subr	get-unused-iso-final-char	Fget_unused_iso_final_char	src/charset.c	1405	2	2	2	2	-
subr	get-variable-watchers	Fget_variable_watchers	src/data.c	1695	1	1	1	1	-
subr	getenv-internal	Fgetenv_internal	src/callproc.c	1680	1	2	1	2	-
subr	gethash	Fgethash	src/fns.c	5797	2	3	2	3	-
subr	gnutls-asynchronous-parameters	Fgnutls_asynchronous_parameters	src/gnutls.c	970	2	2	2	2	-
subr	gnutls-available-p	Fgnutls_available_p	src/gnutls.c	2916	0	0	0	0	-
subr	gnutls-boot	Fgnutls_boot	src/gnutls.c	1891	3	4	3	4	-
subr	gnutls-bye	Fgnutls_bye	src/gnutls.c	2272	2	2	2	2	-
subr	gnutls-ciphers	Fgnutls_ciphers	src/gnutls.c	2325	0	0	0	0	-
subr	gnutls-deinit	Fgnutls_deinit	src/gnutls.c	1068	1	1	1	1	-
subr	gnutls-digests	Fgnutls_digests	src/gnutls.c	2703	0	0	0	0	-
subr	gnutls-error-fatalp	Fgnutls_error_fatalp	src/gnutls.c	1007	1	1	1	1	-
subr	gnutls-error-string	Fgnutls_error_string	src/gnutls.c	1039	1	1	1	1	-
subr	gnutls-errorp	Fgnutls_errorp	src/gnutls.c	993	1	1	1	1	-
subr	gnutls-format-certificate	Fgnutls_format_certificate	src/gnutls.c	1602	1	1	1	1	-
subr	gnutls-get-initstage	Fgnutls_get_initstage	src/gnutls.c	983	1	1	1	1	-
subr	gnutls-hash-digest	Fgnutls_hash_digest	src/gnutls.c	2832	2	2	2	2	-
subr	gnutls-hash-mac	Fgnutls_hash_mac	src/gnutls.c	2733	3	3	3	3	-
subr	gnutls-macs	Fgnutls_macs	src/gnutls.c	2664	0	0	0	0	-
subr	gnutls-peer-status	Fgnutls_peer_status	src/gnutls.c	1377	1	1	1	1	-
subr	gnutls-peer-status-warning-describe	Fgnutls_peer_status_warning_describe	src/gnutls.c	1317	1	1	1	1	-
subr	gnutls-symmetric-decrypt	Fgnutls_symmetric_decrypt	src/gnutls.c	2638	4	5	4	5	-
subr	gnutls-symmetric-encrypt	Fgnutls_symmetric_encrypt	src/gnutls.c	2612	4	5	4	5	-
subr	goto-char	Fgoto_char	src/editfns.c	230	1	1	1	1	-
subr	group-gid	Fgroup_gid	src/editfns.c	1219	0	0	0	0	-
subr	group-name	Fgroup_name	src/editfns.c	1201	1	1	1	1	-
subr	group-real-gid	Fgroup_real_gid	src/editfns.c	1227	0	0	0	0	-
subr	handle-switch-frame	Fhandle_switch_frame	src/frame.c	1616	1	1	1	1	-
subr	handler--bind	Fhandler__bind	src/eval.c	1314	1		1	MANY	-
subr	hash-table-count	Fhash_table_count	src/fns.c	5698	1	1	1	1	-
subr	hash-table-p	Fhash_table_p	src/fns.c	5777	1	1	1	1	-
subr	hash-table-rehash-size	Fhash_table_rehash_size	src/fns.c	5707	1	1	1	1	-
subr	hash-table-rehash-threshold	Fhash_table_rehash_threshold	src/fns.c	5719	1	1	1	1	-
subr	hash-table-size	Fhash_table_size	src/fns.c	5731	1	1	1	1	-
subr	hash-table-test	Fhash_table_test	src/fns.c	5747	1	1	1	1	-
subr	hash-table-weakness	Fhash_table_weakness	src/fns.c	5768	1	1	1	1	-
subr	help--describe-vector	Fhelp__describe_vector	src/keymap.c	3071	7	7	7	7	-
subr	iconify-frame	Ficonify_frame	src/frame.c	2891	0	1	0	1	-
subr	identity	Fidentity	src/fns.c	46	1	1	1	1	-
subr	indent-to	Findent_to	src/indent.c	832	1	2	1	2	-
subr	indirect-function	Findirect_function	src/data.c	2225	1	2	1	2	-
subr	indirect-variable	Findirect_variable	src/data.c	1342	1	1	1	1	-
subr	innermost-minibuffer-p	Finnermost_minibuffer_p	src/minibuf.c	424	0	1	0	1	-
subr	input-pending-p	Finput_pending_p	src/keyboard.c	10545	0	1	0	1	-
subr	insert	Finsert	src/editfns.c	1377	0		0	MANY	-
subr	insert-and-inherit	Finsert_and_inherit	src/editfns.c	1400	0		0	MANY	-
